,Age,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Urban_or_Rural,Gender_Female,Gender_Male,Primary_Device_Laptop,Primary_Device_Smartphone,Primary_Device_TV,Primary_Device_Tablet
8886,8,0.36,False,0.54,Urban,False,True,False,False,True,False
8887,8,3.07,True,0.57,Urban,False,True,False,True,False,False
8888,18,3.44,True,0.46,Urban,False,True,True,False,False,False
8889,17,6.07,True,0.48,Urban,False,True,False,False,True,False
8890,10,7.67,True,0.46,Rural,True,False,False,True,False,False
8891,11,2.45,False,0.4,Urban,True,False,False,True,False,False
8892,9,7.14,True,0.49,Urban,False,True,False,False,True,False
8893,18,3.22,True,0.33,Urban,False,True,False,True,False,False
8894,18,3.97,True,0.47,Urban,True,False,False,True,False,False
8895,18,5.3,True,0.34,Urban,True,False,False,True,False,False
8896,8,0.0,False,0.4,Urban,True,False,False,False,True,False
8897,11,4.18,True,0.37,Urban,True,False,False,False,False,True
8898,14,4.89,True,0.46,Urban,False,True,False,False,False,True
8899,17,2.76,False,0.42,Urban,False,True,True,False,False,False
8900,18,3.39,True,0.33,Urban,False,True,False,True,False,False
8901,13,4.67,True,0.36,Urban,True,False,False,True,False,False
8902,13,6.19,True,0.32,Rural,False,True,False,True,False,False
8903,18,4.96,True,0.44,Urban,False,True,False,False,False,True
8904,16,5.93,True,0.45,Urban,True,False,False,False,True,False
8905,9,6.33,True,0.47,Urban,False,True,False,True,False,False
8906,11,4.82,True,0.39,Rural,False,True,False,True,False,False
8907,12,1.44,False,0.32,Urban,False,True,False,True,False,False
8908,8,7.25,True,0.5,Urban,False,True,False,True,False,False
8909,15,4.93,True,0.44,Rural,False,True,False,False,True,False
8910,15,5.35,True,0.32,Urban,True,False,False,True,False,False
8911,13,4.94,True,0.47,Urban,True,False,False,True,False,False
8912,12,5.3,True,0.48,Rural,True,False,False,True,False,False
8913,15,2.74,False,0.31,Urban,False,True,False,True,False,False
8914,10,3.95,True,0.47,Rural,True,False,False,False,True,False
8915,10,2.84,True,0.46,Rural,False,True,False,True,False,False
8916,9,7.55,True,0.57,Urban,False,True,False,False,False,True
8917,12,5.35,True,0.34,Urban,True,False,False,False,False,True
8918,10,0.0,False,0.48,Urban,False,True,False,False,False,True
8919,10,0.0,False,0.41,Urban,False,True,False,False,False,True
8920,13,2.36,False,0.47,Urban,False,True,False,False,False,True
8921,15,3.91,True,0.35,Urban,False,True,False,True,False,False
8922,9,2.37,True,0.47,Urban,False,True,False,True,False,False
8923,11,7.69,True,0.35,Urban,True,False,False,True,False,False
8924,18,4.87,True,0.31,Rural,False,True,False,True,False,False
8925,14,3.96,True,0.34,Urban,True,False,True,False,False,False
8926,8,7.75,True,0.59,Rural,False,True,False,True,False,False
8927,8,9.28,True,0.45,Urban,False,True,False,True,False,False
8928,17,4.9,True,0.4,Rural,True,False,False,True,False,False
8929,14,3.73,True,0.45,Rural,True,False,True,False,False,False
8930,14,4.96,True,0.44,Rural,False,True,False,True,False,False
8931,8,2.95,True,0.43,Rural,True,False,False,True,False,False
8932,8,1.82,False,0.43,Urban,True,False,False,False,False,True
8933,11,3.47,True,0.38,Rural,True,False,False,True,False,False
8934,12,3.31,True,0.43,Urban,False,True,False,True,False,False
8935,12,4.35,True,0.39,Urban,True,False,True,False,False,False
8936,11,4.97,True,0.31,Urban,True,False,False,True,False,False
8937,15,6.92,True,0.43,Urban,True,False,True,False,False,False
8938,14,4.35,True,0.33,Urban,False,True,False,True,False,False
8939,16,3.66,True,0.32,Urban,False,True,False,True,False,False
8940,14,5.82,True,0.45,Rural,True,False,False,False,True,False
8941,17,5.29,True,0.33,Rural,False,True,False,False,False,True
8942,8,6.52,True,0.5,Urban,True,False,False,False,True,False
8943,14,3.38,True,0.4,Rural,False,True,True,False,False,False
8944,8,3.67,True,0.45,Urban,False,True,False,True,False,False
8945,14,3.37,True,0.49,Urban,True,False,True,False,False,False
8946,17,4.22,True,0.4,Urban,True,False,True,False,False,False
8947,15,3.9,True,0.49,Urban,True,False,False,True,False,False
8948,18,5.01,True,0.31,Urban,False,True,False,True,False,False
8949,16,3.64,True,0.35,Urban,True,False,False,False,True,False
8950,10,6.39,True,0.47,Urban,True,False,False,False,True,False
8951,11,5.35,True,0.4,Urban,False,True,False,True,False,False
8952,11,3.76,True,0.37,Urban,True,False,True,False,False,False
8953,16,1.49,False,0.34,Rural,False,True,True,False,False,False
8954,14,4.28,True,0.41,Rural,True,False,True,False,False,False
8955,10,9.88,True,0.44,Rural,True,False,False,False,True,False
8956,17,5.39,True,0.42,Urban,True,False,False,True,False,False
8957,12,5.0,True,0.37,Rural,False,True,False,False,True,False
8958,14,3.85,True,0.48,Rural,True,False,True,False,False,False
8959,15,2.45,False,0.44,Rural,True,False,False,False,True,False
8960,8,4.1,True,0.41,Urban,True,False,False,False,True,False
8961,9,5.06,True,0.56,Urban,False,True,False,False,True,False
8962,14,4.51,True,0.35,Urban,False,True,False,True,False,False
8963,18,5.41,True,0.32,Urban,True,False,False,True,False,False
8964,9,0.0,False,0.48,Urban,True,False,False,False,True,False
8965,14,4.43,True,0.36,Urban,False,True,False,False,False,True
8966,16,4.32,True,0.3,Rural,False,True,False,False,True,False
8967,18,3.39,True,0.32,Urban,False,True,False,False,False,True
8968,9,0.0,False,0.48,Urban,False,True,False,False,False,True
8969,14,4.41,True,0.49,Urban,False,True,False,True,False,False
8970,11,5.45,True,0.36,Urban,True,False,False,True,False,False
8971,18,6.49,True,0.4,Urban,False,True,True,False,False,False
8972,9,4.71,True,0.55,Urban,False,True,False,False,False,True
8973,14,2.07,False,0.44,Urban,False,True,False,True,False,False
8974,12,2.07,False,0.42,Rural,True,False,True,False,False,False
8975,8,2.82,True,0.57,Urban,False,True,False,True,False,False
8976,12,4.46,True,0.4,Urban,True,False,False,True,False,False
8977,10,2.21,True,0.42,Urban,True,False,False,False,True,False
8978,14,3.99,True,0.35,Rural,True,False,False,False,True,False
8979,13,4.26,True,0.4,Urban,False,True,False,True,False,False
8980,15,4.9,True,0.37,Urban,False,True,False,False,True,False
8981,12,3.57,True,0.45,Urban,True,False,False,False,False,True
8982,9,1.62,False,0.58,Urban,True,False,False,True,False,False
8983,16,2.28,False,0.44,Urban,False,True,False,False,True,False
8984,18,3.57,True,0.31,Rural,True,False,False,True,False,False
8985,15,2.72,False,0.31,Urban,True,False,False,True,False,False
8986,13,3.23,True,0.42,Urban,True,False,True,False,False,False
8987,17,2.9,False,0.31,Urban,False,True,False,False,True,False
8988,14,3.77,True,0.41,Urban,False,True,False,True,False,False
8989,16,4.14,True,0.45,Urban,False,True,False,True,False,False
8990,14,3.39,True,0.49,Urban,True,False,False,False,False,True
8991,10,1.07,False,0.52,Urban,True,False,False,False,True,False
8992,13,4.81,True,0.5,Urban,False,True,False,True,False,False
8993,18,7.26,True,0.39,Rural,False,True,False,False,True,False
8994,18,5.35,True,0.39,Urban,True,False,False,True,False,False
8995,14,4.97,True,0.42,Urban,False,True,False,True,False,False
8996,9,1.37,False,0.53,Urban,False,True,False,False,True,False
8997,10,6.5,True,0.45,Urban,False,True,False,False,False,True
8998,11,6.31,True,0.46,Urban,True,False,False,False,True,False
8999,17,3.93,True,0.47,Urban,True,False,True,False,False,False
9000,13,6.88,True,0.33,Urban,True,False,False,True,False,False
9001,8,4.88,True,0.49,Urban,True,False,False,True,False,False
9002,16,2.37,False,0.33,Urban,False,True,False,False,True,False
9003,12,3.69,True,0.34,Urban,False,True,False,True,False,False
9004,14,3.02,True,0.33,Urban,False,True,True,False,False,False
9005,16,4.98,True,0.41,Urban,True,False,False,False,False,True
9006,16,5.14,True,0.48,Urban,False,True,True,False,False,False
9007,8,1.46,False,0.49,Urban,True,False,False,False,True,False
9008,8,0.5,False,0.57,Urban,False,True,False,False,True,False
9009,10,2.99,True,0.46,Urban,True,False,False,False,True,False
9010,13,4.71,True,0.42,Rural,False,True,False,False,False,True
9011,9,5.0,True,0.44,Urban,True,False,False,False,False,True
9012,17,6.87,True,0.43,Rural,False,True,False,True,False,False
9013,18,4.87,True,0.32,Urban,False,True,False,False,True,False
9014,8,3.73,True,0.58,Urban,True,False,False,True,False,False
9015,8,4.15,True,0.56,Urban,True,False,False,False,True,False
9016,12,3.17,True,0.38,Urban,False,True,True,False,False,False
9017,11,2.03,False,0.32,Urban,False,True,False,False,True,False
9018,8,0.0,False,0.43,Urban,True,False,False,True,False,False
9019,11,5.7,True,0.32,Rural,True,False,True,False,False,False
9020,10,0.38,False,0.55,Urban,True,False,False,False,True,False
9021,9,4.4,True,0.48,Urban,True,False,False,False,False,True
9022,16,3.75,True,0.47,Rural,True,False,False,True,False,False
9023,18,4.04,True,0.39,Urban,False,True,False,True,False,False
9024,8,6.76,True,0.52,Urban,False,True,False,False,True,False
9025,14,2.31,False,0.46,Urban,True,False,False,True,False,False
9026,11,5.36,True,0.39,Urban,True,False,False,False,True,False
9027,12,4.55,True,0.42,Rural,False,True,True,False,False,False
9028,17,3.71,True,0.48,Urban,False,True,False,True,False,False
9029,12,3.0,False,0.49,Urban,False,True,False,True,False,False
9030,8,5.75,True,0.59,Rural,False,True,False,False,True,False
9031,13,5.0,True,0.31,Urban,True,False,False,True,False,False
9032,16,4.25,True,0.46,Rural,False,True,False,True,False,False
9033,9,5.6,True,0.44,Rural,False,True,False,True,False,False
9034,14,4.11,True,0.43,Rural,True,False,False,False,True,False
9035,13,3.94,True,0.49,Urban,False,True,False,False,True,False
9036,12,5.77,True,0.35,Urban,True,False,False,False,True,False
9037,11,5.45,True,0.34,Urban,False,True,False,True,False,False
9038,11,5.77,True,0.46,Urban,False,True,False,False,False,True
9039,13,4.57,True,0.44,Urban,True,False,False,True,False,False
9040,11,4.12,True,0.43,Urban,False,True,False,True,False,False
9041,12,5.02,True,0.48,Urban,False,True,False,False,True,False
9042,13,5.59,True,0.37,Urban,True,False,False,True,False,False
9043,12,7.62,True,0.44,Urban,True,False,True,False,False,False
9044,14,4.85,True,0.42,Urban,True,False,False,False,False,True
9045,16,2.91,False,0.48,Rural,True,False,False,True,False,False
9046,17,5.17,True,0.34,Urban,False,True,False,True,False,False
9047,14,1.95,False,0.47,Rural,False,True,False,True,False,False
9048,14,6.15,True,0.46,Urban,True,False,False,True,False,False
9049,11,5.2,True,0.48,Urban,False,True,False,True,False,False
9050,8,9.73,True,0.41,Urban,True,False,False,False,True,False
9051,15,4.33,True,0.38,Rural,True,False,False,True,False,False
9052,11,3.35,True,0.33,Urban,True,False,False,True,False,False
9053,8,0.31,False,0.52,Urban,False,True,False,True,False,False
9054,12,2.43,False,0.31,Rural,True,False,False,True,False,False
9055,15,2.05,False,0.3,Urban,True,False,True,False,False,False
9056,11,3.94,True,0.3,Urban,False,True,False,False,True,False
9057,15,2.8,False,0.41,Urban,True,False,False,False,True,False
9058,15,2.45,False,0.31,Urban,False,True,False,True,False,False
9059,10,1.18,False,0.45,Urban,True,False,False,False,True,False
9060,16,2.82,False,0.5,Urban,False,True,False,True,False,False
9061,10,5.11,True,0.59,Urban,True,False,False,False,True,False
9062,8,3.0,True,0.42,Rural,True,False,False,False,True,False
9063,9,4.07,True,0.42,Urban,True,False,False,False,False,True
9064,13,4.38,True,0.42,Rural,True,False,False,False,True,False
9065,17,2.98,False,0.5,Urban,True,False,False,True,False,False
9066,9,1.99,False,0.56,Urban,True,False,False,False,True,False
9067,13,3.94,True,0.37,Urban,False,True,False,True,False,False
9068,8,5.59,True,0.57,Urban,False,True,False,True,False,False
9069,18,5.69,True,0.43,Rural,False,True,False,True,False,False
9070,8,4.98,True,0.49,Urban,False,True,False,True,False,False
9071,12,4.14,True,0.36,Urban,False,True,False,True,False,False
9072,17,5.13,True,0.42,Urban,True,False,False,False,True,False
9073,18,3.87,True,0.49,Urban,True,False,False,False,True,False
9074,16,3.92,True,0.48,Urban,True,False,True,False,False,False
9075,15,8.03,True,0.38,Urban,False,True,False,False,False,True
9076,10,3.03,True,0.58,Rural,True,False,False,True,False,False
9077,10,3.82,True,0.53,Rural,False,True,False,False,False,True
9078,8,2.6,True,0.44,Urban,False,True,False,True,False,False
9079,10,1.17,False,0.42,Urban,True,False,False,False,True,False
9080,18,4.85,True,0.33,Rural,True,False,False,True,False,False
9081,8,2.22,True,0.44,Urban,True,False,False,True,False,False
9082,15,3.95,True,0.36,Urban,False,True,False,True,False,False
9083,8,7.54,True,0.49,Urban,False,True,False,True,False,False
9084,12,5.52,True,0.44,Urban,True,False,True,False,False,False
9085,16,4.16,True,0.4,Urban,True,False,True,False,False,False
9086,14,3.36,True,0.38,Rural,False,True,False,True,False,False
9087,11,3.96,True,0.42,Urban,True,False,False,False,True,False
9088,18,4.32,True,0.44,Rural,True,False,False,False,True,False
9089,16,5.9,True,0.45,Rural,True,False,False,True,False,False
9090,16,3.74,True,0.41,Urban,True,False,False,False,True,False
9091,9,2.76,True,0.55,Urban,False,True,False,False,False,True
9092,17,3.3,True,0.35,Rural,False,True,False,True,False,False
9093,17,4.82,True,0.47,Urban,False,True,False,True,False,False
9094,18,5.18,True,0.33,Urban,False,True,False,True,False,False
9095,13,5.52,True,0.48,Rural,True,False,False,True,False,False
9096,11,1.97,False,0.32,Rural,True,False,False,True,False,False
9097,15,4.7,True,0.37,Rural,False,True,False,True,False,False
9098,18,2.88,False,0.38,Rural,False,True,False,False,False,True
9099,14,3.34,True,0.49,Urban,False,True,False,True,False,False
9100,14,3.74,True,0.45,Urban,False,True,False,False,False,True
9101,18,6.02,True,0.5,Rural,False,True,True,False,False,False
9102,17,2.28,False,0.41,Urban,False,True,False,True,False,False
9103,16,3.69,True,0.36,Rural,False,True,False,False,False,True
9104,12,4.69,True,0.36,Urban,False,True,False,False,True,False
9105,13,5.12,True,0.42,Urban,True,False,False,True,False,False
9106,8,0.99,False,0.44,Urban,True,False,False,True,False,False
9107,13,4.68,True,0.36,Urban,False,True,False,True,False,False
9108,9,8.63,True,0.43,Urban,True,False,False,False,True,False
9109,13,7.21,True,0.41,Urban,False,True,False,False,False,True
9110,16,7.36,True,0.34,Rural,True,False,False,False,True,False
9111,15,4.97,True,0.44,Urban,True,False,False,False,True,False
9112,16,6.32,True,0.3,Urban,False,True,True,False,False,False
9113,17,4.94,True,0.34,Rural,True,False,False,False,True,False
9114,15,4.16,True,0.43,Urban,True,False,False,False,True,False
9115,10,3.61,True,0.58,Urban,True,False,False,True,False,False
9116,15,6.8,True,0.42,Rural,True,False,False,True,False,False
9117,13,3.19,True,0.37,Urban,True,False,False,False,False,True
9118,13,5.09,True,0.46,Urban,True,False,False,False,True,False
9119,13,5.44,True,0.38,Urban,False,True,False,False,True,False
9120,10,0.55,False,0.45,Urban,True,False,False,False,True,False
9121,17,5.14,True,0.42,Urban,True,False,False,True,False,False
9122,8,6.19,True,0.44,Urban,True,False,False,True,False,False
9123,11,3.61,True,0.34,Urban,True,False,True,False,False,False
9124,17,4.2,True,0.31,Rural,True,False,False,True,False,False
9125,13,5.83,True,0.45,Urban,False,True,True,False,False,False
9126,18,6.12,True,0.45,Urban,False,True,False,True,False,False
9127,17,4.7,True,0.44,Rural,False,True,False,True,False,False
9128,9,1.6,False,0.49,Urban,False,True,False,False,False,True
9129,14,4.09,True,0.39,Urban,True,False,False,False,True,False
9130,14,3.81,True,0.49,Urban,False,True,True,False,False,False
9131,18,4.7,True,0.38,Rural,False,True,False,False,True,False
9132,11,6.57,True,0.34,Rural,False,True,False,True,False,False
9133,11,4.78,True,0.31,Rural,False,True,False,True,False,False
9134,8,4.18,True,0.52,Urban,False,True,False,True,False,False
9135,9,4.18,True,0.44,Urban,True,False,False,True,False,False
9136,16,4.61,True,0.35,Rural,True,False,False,True,False,False
9137,17,3.22,True,0.37,Urban,True,False,True,False,False,False
9138,15,3.39,True,0.36,Urban,False,True,True,False,False,False
9139,15,5.09,True,0.31,Urban,True,False,False,True,False,False
9140,16,5.52,True,0.39,Urban,True,False,False,True,False,False
9141,14,5.97,True,0.37,Urban,True,False,False,False,True,False
9142,16,3.77,True,0.39,Urban,True,False,False,False,False,True
9143,17,3.22,True,0.31,Urban,True,False,False,True,False,False
9144,9,0.81,False,0.5,Rural,True,False,False,False,True,False
9145,13,4.92,True,0.31,Urban,False,True,False,False,True,False
9146,10,4.65,True,0.4,Urban,False,True,False,False,True,False
9147,18,3.2,True,0.39,Urban,False,True,False,True,False,False
9148,13,2.39,False,0.45,Urban,True,False,False,False,True,False
9149,10,3.06,True,0.52,Urban,False,True,False,False,True,False
9150,15,4.35,True,0.42,Urban,False,True,True,False,False,False
9151,18,5.22,True,0.42,Rural,True,False,False,False,True,False
9152,11,3.62,True,0.46,Urban,True,False,False,True,False,False
9153,17,3.11,True,0.39,Urban,False,True,False,False,True,False
9154,13,6.83,True,0.41,Rural,False,True,False,True,False,False
9155,16,4.35,True,0.47,Urban,False,True,True,False,False,False
9156,9,2.88,True,0.56,Urban,True,False,False,False,False,True
