,Age,Avg_Daily_Screen_Time_hr,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Urban_or_Rural,Gender_Male,Primary_Device_Laptop,Primary_Device_Smartphone,Primary_Device_TV
7609,14,5.12,True,0.45,Urban,0,0,0,1
7610,11,5.66,True,0.31,Rural,1,0,1,0
7611,15,3.6,True,0.4,Urban,1,0,0,1
7612,18,3.69,True,0.33,Urban,1,0,1,0
7613,17,6.24,True,0.43,Urban,0,0,1,0
7614,18,6.36,True,0.4,Rural,1,0,0,1
7615,17,4.33,True,0.31,Urban,1,1,0,0
7616,14,5.88,True,0.31,Urban,0,0,0,1
7617,17,2.31,False,0.44,Urban,0,0,1,0
7618,12,7.33,True,0.45,Urban,0,0,0,1
7619,18,4.04,True,0.41,Urban,0,0,0,1
7620,13,6.68,True,0.36,Urban,0,0,1,0
7621,12,5.83,True,0.41,Rural,0,0,1,0
7622,14,4.56,True,0.49,Rural,0,1,0,0
7623,9,3.96,True,0.43,Urban,1,0,1,0
7624,12,3.29,True,0.41,Urban,1,0,1,0
7625,17,5.39,True,0.4,Urban,0,0,1,0
7626,10,0.94,False,0.5,Urban,0,0,1,0
7627,16,3.21,True,0.42,Urban,0,0,1,0
7628,13,2.95,False,0.42,Urban,0,0,1,0
7629,17,4.99,True,0.45,Urban,0,0,1,0
7630,10,2.42,True,0.46,Urban,0,0,1,0
7631,14,5.49,True,0.44,Urban,1,0,1,0
7632,11,2.45,False,0.36,Urban,0,0,1,0
7633,10,0.0,False,0.49,Urban,0,0,0,0
7634,15,5.39,True,0.33,Rural,1,0,0,1
7635,11,4.16,True,0.37,Rural,0,0,1,0
7636,18,5.22,True,0.39,Rural,0,0,0,1
7637,8,6.82,True,0.57,Urban,0,0,0,1
7638,13,4.94,True,0.45,Urban,0,0,1,0
7639,17,4.32,True,0.31,Urban,1,0,1,0
7640,18,4.81,True,0.38,Urban,1,0,1,0
7641,18,3.86,True,0.45,Urban,0,0,0,1
7642,8,2.97,True,0.57,Urban,0,0,0,1
7643,12,2.76,False,0.37,Rural,1,0,1,0
7644,14,4.84,True,0.46,Rural,0,0,1,0
7645,13,3.68,True,0.32,Urban,1,1,0,0
7646,9,6.74,True,0.59,Rural,0,0,1,0
7647,18,4.49,True,0.33,Urban,1,0,1,0
7648,11,5.04,True,0.33,Urban,0,0,1,0
7649,18,5.76,True,0.41,Urban,1,0,1,0
7650,9,7.4,True,0.55,Urban,0,0,0,0
7651,18,5.59,True,0.3,Urban,0,0,1,0
7652,8,0.48,False,0.57,Rural,1,0,0,1
7653,10,3.74,True,0.47,Urban,0,0,1,0
7654,10,0.03,False,0.56,Urban,0,0,0,1
7655,14,5.85,True,0.36,Urban,1,0,1,0
7656,8,1.05,False,0.58,Rural,1,0,0,1
7657,16,3.23,True,0.47,Urban,1,0,0,1
7658,18,5.22,True,0.33,Urban,0,0,1,0
7659,13,3.53,True,0.48,Urban,0,1,0,0
7660,11,4.76,True,0.5,Rural,0,0,0,1
7661,10,2.35,True,0.44,Urban,1,0,0,1
7662,10,0.0,False,0.54,Urban,0,0,0,0
7663,9,5.23,True,0.47,Urban,1,0,0,1
7664,9,0.97,False,0.55,Rural,1,0,0,1
7665,17,4.93,True,0.35,Urban,1,0,1,0
7666,12,4.78,True,0.31,Urban,0,0,0,1
7667,16,5.56,True,0.33,Rural,0,0,1,0
7668,9,6.73,True,0.44,Urban,0,0,0,1
7669,9,5.14,True,0.53,Urban,1,0,1,0
7670,13,4.15,True,0.34,Rural,1,0,1,0
7671,17,5.0,True,0.32,Urban,0,0,1,0
7672,9,3.86,True,0.41,Urban,1,0,0,1
7673,11,2.94,False,0.42,Urban,1,0,0,1
7674,13,5.15,True,0.31,Urban,0,0,1,0
7675,12,4.69,True,0.36,Rural,0,0,1,0
7676,8,5.91,True,0.47,Urban,1,0,0,1
7677,13,3.7,True,0.32,Rural,1,0,1,0
7678,8,7.92,True,0.44,Urban,0,0,1,0
7679,10,5.05,True,0.47,Urban,1,0,1,0
7680,17,3.95,True,0.45,Urban,1,0,0,0
7681,12,6.31,True,0.33,Urban,1,0,0,1
7682,17,2.08,False,0.37,Urban,0,1,0,0
7683,12,3.62,True,0.48,Urban,0,0,1,0
7684,17,6.14,True,0.47,Urban,0,1,0,0
7685,13,4.76,True,0.44,Urban,1,0,0,0
7686,17,5.72,True,0.43,Urban,1,1,0,0
7687,15,3.13,True,0.43,Urban,0,0,0,0
7688,12,3.73,True,0.47,Rural,0,0,1,0
7689,18,3.79,True,0.41,Rural,1,0,0,1
7690,8,6.73,True,0.51,Urban,1,0,0,1
7691,12,5.82,True,0.38,Urban,0,0,0,0
7692,10,2.53,True,0.6,Urban,1,0,0,1
7693,11,3.45,True,0.33,Urban,1,0,0,0
7694,15,2.92,False,0.41,Urban,0,0,1,0
7695,14,1.25,False,0.5,Urban,0,1,0,0
7696,18,4.72,True,0.43,Rural,1,0,1,0
7697,12,6.14,True,0.31,Rural,1,0,1,0
7698,9,8.46,True,0.5,Urban,1,0,1,0
7699,13,3.9,True,0.35,Urban,0,0,1,0
7700,18,4.62,True,0.43,Rural,0,0,0,1
7701,13,4.47,True,0.34,Urban,1,1,0,0
7702,17,4.86,True,0.3,Urban,1,0,0,1
7703,17,2.59,False,0.4,Urban,1,0,1,0
7704,18,6.87,True,0.38,Urban,0,1,0,0
7705,13,4.22,True,0.43,Urban,0,0,1,0
7706,16,6.89,True,0.45,Urban,0,0,1,0
7707,18,3.61,True,0.49,Rural,0,0,1,0
7708,15,4.97,True,0.49,Urban,1,0,1,0
7709,15,4.98,True,0.38,Urban,1,0,0,1
7710,8,3.31,True,0.52,Rural,0,0,0,0
7711,12,3.5,True,0.48,Urban,0,0,1,0
7712,14,4.12,True,0.31,Rural,0,0,1,0
7713,13,4.62,True,0.43,Urban,1,0,1,0
7714,12,2.96,False,0.33,Urban,1,1,0,0
7715,15,2.31,False,0.3,Rural,0,0,1,0
7716,10,0.0,False,0.56,Urban,0,0,1,0
7717,13,4.15,True,0.39,Urban,0,0,0,1
7718,12,5.03,True,0.41,Rural,1,0,1,0
7719,15,5.44,True,0.43,Urban,1,0,1,0
7720,11,2.74,False,0.47,Rural,0,0,1,0
7721,15,6.26,True,0.38,Urban,1,1,0,0
7722,17,6.49,True,0.49,Rural,0,0,0,0
7723,9,5.19,True,0.54,Urban,1,0,0,0
7724,16,5.07,True,0.32,Urban,1,0,1,0
7725,16,5.34,True,0.4,Urban,1,0,1,0
7726,17,5.96,True,0.35,Rural,0,1,0,0
7727,17,3.18,True,0.41,Urban,1,0,1,0
7728,13,4.34,True,0.33,Urban,0,0,0,1
7729,11,7.91,True,0.44,Rural,0,0,0,1
7730,11,4.57,True,0.4,Urban,1,0,1,0
7731,13,3.44,True,0.31,Urban,1,0,0,1
7732,12,3.45,True,0.32,Rural,1,0,1,0
7733,13,4.99,True,0.33,Rural,1,0,1,0
7734,14,4.08,True,0.47,Urban,0,1,0,0
7735,14,5.62,True,0.39,Rural,1,0,1,0
7736,16,7.23,True,0.37,Urban,0,0,1,0
7737,15,4.67,True,0.35,Urban,1,0,0,1
7738,13,5.93,True,0.48,Urban,0,0,0,0
7739,13,3.75,True,0.5,Urban,1,0,1,0
7740,12,4.19,True,0.46,Urban,1,0,1,0
7741,8,0.91,False,0.5,Urban,0,0,0,1
7742,16,4.63,True,0.49,Urban,0,0,1,0
7743,16,5.11,True,0.35,Urban,1,0,0,1
7744,16,3.79,True,0.32,Rural,0,0,1,0
7745,18,3.78,True,0.36,Urban,1,0,1,0
7746,15,5.35,True,0.34,Rural,0,1,0,0
7747,17,5.4,True,0.45,Rural,0,0,0,0
7748,10,7.93,True,0.51,Urban,1,0,0,0
7749,8,8.46,True,0.53,Urban,1,0,0,1
7750,18,4.97,True,0.4,Urban,0,0,1,0
7751,15,5.05,True,0.43,Urban,1,0,1,0
7752,14,3.23,True,0.43,Rural,0,0,0,1
7753,12,4.09,True,0.48,Urban,0,0,1,0
7754,17,2.41,False,0.35,Rural,1,1,0,0
7755,14,5.54,True,0.5,Rural,0,0,1,0
7756,17,5.11,True,0.5,Urban,0,1,0,0
7757,11,3.69,True,0.31,Urban,1,0,0,1
7758,16,5.22,True,0.43,Rural,1,0,1,0
7759,18,3.94,True,0.45,Urban,1,1,0,0
7760,17,8.26,True,0.45,Urban,0,0,0,1
7761,9,0.76,False,0.59,Rural,0,0,0,1
7762,16,2.51,False,0.38,Urban,0,1,0,0
7763,16,4.24,True,0.49,Rural,1,0,0,0
7764,12,6.71,True,0.39,Urban,1,0,1,0
7765,18,7.13,True,0.38,Urban,1,0,1,0
7766,8,6.25,True,0.53,Urban,0,0,1,0
7767,14,5.51,True,0.38,Rural,0,0,0,0
7768,17,4.86,True,0.45,Urban,1,0,1,0
7769,17,5.68,True,0.39,Urban,0,0,1,0
7770,11,6.09,True,0.4,Urban,0,1,0,0
7771,16,4.23,True,0.37,Urban,0,0,1,0
7772,13,4.46,True,0.4,Urban,1,0,0,0
7773,10,4.78,True,0.57,Urban,1,0,0,0
7774,13,4.11,True,0.38,Urban,0,1,0,0
7775,17,4.81,True,0.43,Urban,0,0,1,0
7776,13,6.06,True,0.31,Urban,0,0,0,1
7777,12,7.72,True,0.36,Urban,1,0,1,0
7778,9,4.78,True,0.51,Urban,0,0,0,1
7779,17,6.89,True,0.32,Urban,0,1,0,0
7780,17,4.08,True,0.49,Urban,1,0,1,0
7781,9,1.59,False,0.55,Urban,0,0,1,0
7782,14,6.75,True,0.37,Urban,1,0,1,0
7783,9,6.12,True,0.46,Urban,1,0,0,1
7784,13,3.53,True,0.36,Urban,0,0,0,1
7785,12,2.81,False,0.32,Rural,1,0,0,0
7786,11,4.63,True,0.4,Rural,1,0,0,0
7787,14,3.85,True,0.45,Urban,1,0,0,0
7788,15,6.56,True,0.33,Urban,0,1,0,0
7789,11,4.65,True,0.38,Urban,0,0,0,1
7790,8,5.33,True,0.54,Urban,0,0,0,1
7791,8,3.15,True,0.47,Rural,1,0,0,1
7792,8,2.32,True,0.45,Rural,1,0,0,1
7793,18,5.33,True,0.38,Urban,0,1,0,0
7794,8,0.71,False,0.56,Urban,0,0,1,0
7795,12,6.0,True,0.42,Urban,0,0,1,0
7796,11,3.56,True,0.5,Urban,0,0,0,1
7797,16,2.74,False,0.44,Urban,0,0,1,0
7798,10,0.89,False,0.45,Urban,1,0,0,1
7799,14,2.27,False,0.32,Rural,0,0,0,1
7800,18,2.94,False,0.31,Urban,0,0,0,1
7801,15,3.75,True,0.36,Urban,0,1,0,0
7802,13,4.96,True,0.43,Urban,0,1,0,0
7803,17,4.2,True,0.48,Urban,0,0,0,0
7804,8,6.03,True,0.6,Urban,1,0,0,1
7805,15,2.71,False,0.33,Rural,1,0,0,0
7806,17,3.45,True,0.39,Urban,0,0,0,0
7807,10,3.85,True,0.41,Rural,1,0,1,0
7808,15,3.91,True,0.3,Urban,1,0,0,1
7809,11,3.24,True,0.43,Urban,0,1,0,0
7810,15,5.23,True,0.34,Rural,0,0,0,0
7811,18,2.15,False,0.36,Urban,1,0,1,0
7812,8,0.6,False,0.5,Urban,1,0,1,0
7813,10,3.38,True,0.46,Urban,1,0,0,1
7814,13,4.58,True,0.5,Rural,1,0,1,0
7815,16,5.9,True,0.37,Urban,1,0,1,0
7816,9,2.1,True,0.43,Rural,0,0,0,1
7817,18,3.95,True,0.33,Urban,0,0,0,0
7818,8,2.68,True,0.47,Rural,1,0,1,0
7819,17,2.85,False,0.46,Rural,1,0,1,0
7820,10,3.96,True,0.53,Rural,1,0,0,1
7821,11,1.36,False,0.49,Urban,1,0,0,0
7822,18,3.88,True,0.36,Urban,1,0,1,0
7823,12,5.72,True,0.33,Urban,0,0,0,0
7824,10,2.65,True,0.57,Rural,0,0,1,0
7825,17,2.45,False,0.5,Urban,1,0,1,0
7826,18,4.67,True,0.44,Urban,0,1,0,0
7827,9,2.44,True,0.5,Urban,0,0,1,0
7828,9,0.0,False,0.55,Rural,0,0,0,1
7829,14,4.5,True,0.4,Urban,1,0,1,0
7830,16,4.19,True,0.41,Rural,1,0,1,0
7831,17,2.07,False,0.37,Rural,1,0,0,1
7832,9,4.73,True,0.52,Urban,1,0,0,1
7833,14,4.58,True,0.32,Rural,1,1,0,0
7834,14,8.36,True,0.33,Urban,0,0,1,0
7835,18,3.42,True,0.47,Rural,0,0,1,0
7836,14,4.71,True,0.41,Urban,0,0,0,1
7837,10,3.85,True,0.56,Urban,1,0,0,1
7838,14,3.76,True,0.37,Urban,1,0,1,0
7839,8,0.0,False,0.44,Urban,0,0,1,0
7840,17,4.02,True,0.4,Urban,0,0,0,0
7841,8,7.52,True,0.53,Urban,0,0,0,1
7842,12,5.85,True,0.47,Urban,1,0,0,0
7843,9,3.12,True,0.45,Urban,1,0,0,1
7844,16,4.74,True,0.47,Urban,0,0,0,0
7845,14,3.8,True,0.48,Urban,1,0,0,1
7846,11,5.38,True,0.49,Urban,1,0,0,1
7847,11,4.91,True,0.31,Rural,0,1,0,0
7848,9,3.57,True,0.59,Rural,1,0,1,0
7849,12,2.55,False,0.4,Urban,1,1,0,0
7850,11,5.37,True,0.36,Urban,0,1,0,0
7851,8,2.97,True,0.59,Urban,1,0,1,0
7852,15,3.77,True,0.45,Urban,1,0,1,0
7853,10,6.7,True,0.47,Urban,1,0,0,0
7854,13,5.75,True,0.42,Urban,0,0,1,0
7855,11,2.92,False,0.4,Urban,0,0,0,1
7856,16,0.65,False,0.31,Rural,0,0,0,1
7857,14,5.16,True,0.47,Urban,0,1,0,0
7858,16,3.75,True,0.45,Rural,1,0,1,0
7859,17,3.51,True,0.38,Urban,1,0,1,0
7860,10,6.72,True,0.51,Urban,1,0,1,0
7861,8,0.0,False,0.49,Rural,1,0,1,0
7862,12,2.34,False,0.38,Urban,1,0,1,0
7863,10,0.05,False,0.47,Urban,1,0,0,1
7864,13,4.02,True,0.36,Urban,1,0,1,0
7865,15,3.61,True,0.35,Urban,1,0,0,0
7866,18,5.78,True,0.48,Urban,1,0,0,1
7867,11,4.42,True,0.46,Rural,1,0,0,1
7868,12,4.02,True,0.34,Urban,0,0,1,0
7869,12,3.97,True,0.46,Urban,0,0,1,0
7870,11,6.97,True,0.3,Urban,1,0,1,0
7871,11,3.46,True,0.36,Urban,0,0,1,0
7872,11,4.48,True,0.48,Urban,1,0,0,1
7873,11,5.23,True,0.48,Urban,0,0,1,0
7874,11,5.91,True,0.43,Rural,1,1,0,0
7875,12,5.75,True,0.43,Urban,0,1,0,0
7876,9,5.97,True,0.5,Rural,1,0,0,1
7877,9,6.51,True,0.55,Urban,1,0,0,0
7878,16,5.22,True,0.35,Urban,1,0,1,0
7879,9,4.21,True,0.45,Rural,1,0,1,0
7880,13,2.86,False,0.41,Rural,1,0,1,0
7881,9,6.04,True,0.54,Urban,1,0,1,0
7882,12,4.25,True,0.34,Rural,1,0,1,0
7883,11,4.62,True,0.46,Urban,0,1,0,0
7884,14,6.94,True,0.44,Urban,1,0,0,0
7885,14,4.61,True,0.33,Rural,0,1,0,0
7886,13,4.81,True,0.49,Rural,0,0,1,0
7887,17,6.52,True,0.43,Rural,1,0,1,0
7888,12,4.05,True,0.3,Urban,1,0,1,0
7889,8,4.89,True,0.59,Urban,0,0,1,0
7890,10,3.85,True,0.48,Rural,0,0,1,0
7891,16,3.74,True,0.48,Urban,0,0,1,0
7892,8,2.25,True,0.55,Urban,0,0,1,0
7893,12,2.79,False,0.47,Urban,1,0,0,1
7894,9,3.32,True,0.45,Urban,0,0,0,0
7895,11,3.78,True,0.44,Urban,1,0,1,0
7896,18,3.97,True,0.43,Urban,0,0,0,0
7897,8,3.13,True,0.54,Urban,1,0,0,1
7898,10,0.0,False,0.51,Urban,1,0,0,1
7899,17,5.72,True,0.42,Urban,0,0,0,0
7900,14,3.84,True,0.37,Rural,1,0,1,0
7901,17,0.99,False,0.46,Urban,0,0,1,0
7902,10,5.9,True,0.53,Urban,1,0,0,0
7903,11,3.58,True,0.32,Rural,0,1,0,0
7904,9,1.56,False,0.44,Urban,0,0,1,0
7905,10,2.84,True,0.5,Urban,0,0,1,0
7906,16,4.91,True,0.35,Rural,0,0,0,1
7907,10,6.33,True,0.6,Urban,1,0,0,0
7908,18,3.51,True,0.32,Urban,0,1,0,0
7909,12,6.43,True,0.3,Urban,0,0,1,0
7910,9,3.41,True,0.51,Urban,0,0,0,1
7911,11,2.31,False,0.41,Urban,0,0,0,1
7912,14,3.91,True,0.46,Urban,0,0,0,1
7913,14,6.23,True,0.33,Rural,0,0,0,0
7914,10,0.11,False,0.41,Urban,0,0,1,0
7915,12,2.08,False,0.36,Urban,0,0,1,0
7916,8,7.5,True,0.59,Rural,1,0,0,1
7917,17,4.53,True,0.46,Urban,1,0,1,0
7918,17,5.96,True,0.42,Urban,1,0,1,0
7919,17,5.17,True,0.49,Urban,0,1,0,0
7920,18,1.61,False,0.34,Rural,1,0,1,0
7921,8,6.45,True,0.59,Urban,1,0,0,0
7922,12,7.4,True,0.46,Urban,0,0,1,0
7923,17,4.06,True,0.36,Rural,1,1,0,0
7924,16,3.13,True,0.41,Urban,1,0,1,0
7925,8,3.48,True,0.51,Urban,1,0,0,1
7926,8,3.23,True,0.42,Urban,0,0,0,0
7927,11,5.16,True,0.37,Urban,1,0,0,0
7928,11,3.96,True,0.46,Urban,1,0,1,0
7929,9,0.0,False,0.4,Urban,0,0,0,1
7930,16,4.01,True,0.4,Rural,0,0,1,0
7931,16,5.1,True,0.35,Urban,0,0,1,0
7932,9,5.96,True,0.46,Rural,1,0,1,0
7933,16,4.01,True,0.48,Rural,0,0,1,0
7934,13,4.18,True,0.42,Urban,1,0,1,0
7935,15,5.67,True,0.47,Urban,1,0,0,0
7936,17,5.73,True,0.49,Urban,0,0,0,1
7937,11,4.59,True,0.34,Urban,1,0,0,1
7938,9,5.4,True,0.58,Rural,0,0,0,0
7939,9,6.2,True,0.5,Urban,0,0,0,1
7940,16,5.45,True,0.43,Urban,1,0,1,0
7941,8,9.17,True,0.55,Rural,0,0,0,1
7942,14,2.43,False,0.5,Urban,0,0,0,0
7943,18,3.6,True,0.45,Urban,0,0,0,1
7944,10,2.94,True,0.41,Urban,1,0,0,1
7945,10,0.0,False,0.5,Urban,1,0,1,0
7946,9,1.46,False,0.56,Urban,0,0,0,0
7947,17,4.76,True,0.31,Urban,0,0,1,0
7948,13,4.86,True,0.45,Rural,0,0,1,0
7949,17,6.68,True,0.33,Rural,0,0,0,0
7950,9,4.99,True,0.48,Urban,0,0,0,0
7951,17,5.27,True,0.38,Urban,0,1,0,0
7952,11,2.98,False,0.45,Urban,0,0,1,0
7953,17,5.84,True,0.49,Rural,1,0,0,1
7954,16,5.37,True,0.43,Urban,1,0,1,0
7955,16,6.08,True,0.37,Urban,0,0,0,1
7956,13,4.85,True,0.3,Urban,1,0,1,0
7957,11,5.19,True,0.48,Urban,0,0,1,0
7958,14,5.7,True,0.35,Rural,1,0,0,1
7959,8,4.22,True,0.54,Urban,1,0,1,0
7960,11,5.6,True,0.43,Urban,1,1,0,0
7961,12,3.57,True,0.39,Urban,0,1,0,0
7962,15,3.9,True,0.31,Rural,0,0,0,0
7963,9,8.78,True,0.48,Rural,1,0,0,1
7964,12,4.09,True,0.35,Urban,0,0,1,0
7965,13,3.7,True,0.4,Urban,1,0,1,0
7966,12,5.66,True,0.31,Rural,0,0,1,0
7967,16,4.72,True,0.41,Urban,0,0,1,0
7968,17,3.24,True,0.39,Urban,1,0,1,0
7969,8,1.67,False,0.45,Rural,0,0,0,1
7970,10,0.0,False,0.44,Urban,0,0,0,1
7971,9,6.13,True,0.56,Rural,0,0,0,1
7972,10,7.67,True,0.56,Urban,1,0,1,0
7973,17,2.95,False,0.36,Urban,1,0,0,0
7974,16,3.42,True,0.4,Urban,1,0,0,1
7975,16,2.48,False,0.43,Urban,1,1,0,0
7976,17,3.64,True,0.32,Urban,0,0,1,0
7977,9,5.56,True,0.44,Urban,1,0,1,0
7978,10,0.0,False,0.55,Rural,0,0,1,0
7979,11,4.99,True,0.35,Rural,1,1,0,0
7980,16,4.9,True,0.32,Rural,0,0,0,1
7981,10,5.05,True,0.52,Rural,1,0,0,0
7982,14,3.95,True,0.34,Urban,1,0,1,0
7983,10,4.51,True,0.52,Rural,0,0,0,1
7984,14,0.48,False,0.39,Urban,0,0,0,0
7985,14,5.97,True,0.46,Urban,0,1,0,0
7986,16,5.12,True,0.39,Rural,1,0,1,0
7987,9,0.92,False,0.47,Urban,1,0,0,0
7988,13,3.99,True,0.4,Urban,0,0,1,0
7989,16,5.46,True,0.3,Rural,1,1,0,0
7990,9,10.21,True,0.55,Urban,1,0,0,1
7991,9,3.01,True,0.5,Urban,0,0,1,0
7992,12,3.19,True,0.49,Urban,0,0,1,0
7993,17,5.24,True,0.45,Urban,1,1,0,0
7994,17,4.56,True,0.42,Urban,1,0,1,0
7995,17,4.33,True,0.34,Urban,0,0,0,0
7996,15,4.73,True,0.45,Urban,1,0,0,1
7997,18,3.33,True,0.36,Urban,1,0,1,0
7998,16,4.87,True,0.39,Rural,1,0,1,0
7999,9,6.51,True,0.53,Urban,0,0,0,1
8000,12,4.47,True,0.48,Urban,0,1,0,0
8001,14,6.69,True,0.37,Urban,0,0,1,0
8002,13,3.4,True,0.4,Rural,1,0,1,0
8003,13,3.79,True,0.42,Urban,1,0,1,0
8004,14,3.72,True,0.45,Urban,0,1,0,0
8005,10,5.53,True,0.59,Urban,0,0,0,1
8006,10,2.71,True,0.5,Urban,0,0,1,0
8007,17,5.57,True,0.33,Rural,1,0,1,0
8008,16,4.38,True,0.36,Urban,0,1,0,0
8009,15,5.63,True,0.45,Rural,0,0,0,1
8010,12,4.01,True,0.45,Rural,1,0,0,1
8011,13,3.39,True,0.31,Urban,1,0,0,0
8012,18,3.91,True,0.47,Urban,0,1,0,0
8013,17,4.05,True,0.32,Rural,1,0,1,0
8014,8,1.2,False,0.41,Rural,0,0,0,0
8015,17,4.92,True,0.39,Rural,1,0,0,1
8016,8,1.82,False,0.51,Rural,0,0,1,0
8017,11,4.15,True,0.44,Urban,1,0,1,0
8018,9,0.34,False,0.51,Urban,1,0,0,0
8019,18,4.77,True,0.38,Urban,0,0,0,1
8020,14,5.4,True,0.49,Urban,1,0,1,0
8021,9,2.78,True,0.47,Urban,0,0,0,1
8022,17,4.92,True,0.39,Urban,1,0,0,1
8023,9,0.01,False,0.54,Urban,1,0,0,0
8024,12,5.06,True,0.41,Rural,0,0,0,1
8025,11,4.2,True,0.35,Urban,0,0,0,1
8026,15,5.66,True,0.42,Urban,0,0,0,0
8027,11,3.47,True,0.32,Urban,0,0,1,0
8028,13,5.42,True,0.35,Urban,1,1,0,0
8029,12,5.64,True,0.3,Urban,1,0,1,0
8030,18,3.48,True,0.41,Urban,0,0,0,0
8031,9,2.74,True,0.59,Urban,1,0,1,0
8032,18,4.31,True,0.32,Urban,1,0,0,1
8033,15,2.59,False,0.42,Urban,1,0,1,0
8034,9,1.07,False,0.47,Urban,0,0,1,0
8035,16,3.94,True,0.35,Urban,1,1,0,0
8036,16,3.01,True,0.47,Urban,0,0,1,0
8037,10,5.27,True,0.44,Urban,0,0,0,0
8038,11,4.72,True,0.45,Rural,0,1,0,0
8039,15,3.79,True,0.45,Urban,1,0,0,0
8040,16,3.72,True,0.32,Rural,0,0,1,0
8041,10,5.43,True,0.42,Urban,0,0,1,0
8042,12,4.79,True,0.49,Urban,0,0,0,1
8043,18,5.86,True,0.4,Urban,1,0,1,0
8044,15,3.02,True,0.46,Urban,1,1,0,0
8045,10,0.0,False,0.56,Urban,0,0,1,0
8046,14,4.02,True,0.37,Urban,0,0,1,0
8047,18,4.23,True,0.32,Rural,1,0,1,0
8048,15,4.95,True,0.33,Urban,0,0,1,0
8049,17,6.1,True,0.36,Urban,0,0,0,1
8050,18,5.31,True,0.49,Urban,0,1,0,0
8051,10,5.32,True,0.49,Urban,0,0,1,0
8052,9,2.6,True,0.51,Urban,1,0,0,0
8053,17,4.25,True,0.32,Urban,1,1,0,0
8054,14,2.77,False,0.32,Urban,0,0,0,0
8055,16,5.4,True,0.31,Rural,1,0,1,0
8056,8,6.21,True,0.5,Urban,1,0,0,0
8057,10,0.0,False,0.58,Rural,0,0,0,1
8058,12,2.31,False,0.42,Urban,1,0,0,1
8059,10,2.85,True,0.5,Rural,0,0,1,0
8060,8,1.89,False,0.49,Rural,0,0,0,1
8061,14,4.73,True,0.48,Urban,0,0,1,0
8062,14,3.43,True,0.35,Urban,0,0,1,0
8063,17,1.71,False,0.35,Urban,1,0,0,1
8064,15,4.54,True,0.34,Rural,0,0,0,0
8065,12,6.61,True,0.44,Rural,0,0,1,0
8066,17,3.73,True,0.46,Urban,0,0,1,0
8067,12,5.54,True,0.41,Urban,0,0,1,0
8068,12,4.94,True,0.44,Urban,1,0,1,0
8069,8,4.32,True,0.54,Urban,0,0,1,0
8070,17,3.87,True,0.43,Urban,0,0,0,1
8071,12,6.42,True,0.4,Urban,1,0,1,0
8072,13,3.63,True,0.36,Urban,0,0,1,0
8073,8,6.5,True,0.56,Urban,1,0,0,1
8074,18,6.33,True,0.39,Urban,1,0,1,0
8075,14,4.94,True,0.41,Urban,1,0,1,0
8076,8,5.34,True,0.42,Urban,0,0,0,1
8077,18,5.03,True,0.49,Urban,1,0,1,0
8078,9,1.44,False,0.55,Urban,1,0,0,1
8079,9,0.0,False,0.4,Rural,1,0,0,1
8080,12,3.49,True,0.33,Urban,0,0,1,0
8081,17,4.58,True,0.38,Urban,0,0,0,1
8082,14,5.6,True,0.45,Urban,1,0,1,0
8083,8,6.96,True,0.55,Urban,0,0,0,0
8084,17,4.68,True,0.47,Rural,1,0,0,1
8085,8,2.7,True,0.44,Urban,1,0,1,0
8086,8,4.33,True,0.58,Urban,0,0,0,1
8087,13,4.06,True,0.49,Urban,1,1,0,0
8088,9,1.51,False,0.49,Urban,1,0,0,0
8089,8,0.51,False,0.58,Rural,0,0,1,0
8090,13,5.05,True,0.44,Rural,1,0,1,0
8091,9,4.13,True,0.49,Urban,0,0,0,1
8092,13,2.91,False,0.42,Urban,0,0,0,1
8093,17,3.46,True,0.48,Urban,1,1,0,0
8094,15,3.91,True,0.48,Urban,0,0,1,0
8095,9,2.57,True,0.58,Urban,1,0,1,0
8096,18,6.07,True,0.44,Rural,1,0,1,0
8097,16,3.65,True,0.31,Urban,1,0,1,0
8098,15,3.16,True,0.43,Urban,0,1,0,0
8099,17,2.1,False,0.33,Rural,1,0,1,0
8100,8,7.69,True,0.5,Urban,0,0,0,0
8101,14,5.52,True,0.34,Urban,1,1,0,0
8102,17,2.86,False,0.48,Urban,0,0,1,0
8103,13,3.81,True,0.39,Urban,1,0,0,1
8104,13,6.51,True,0.3,Urban,1,0,0,0
8105,13,5.95,True,0.37,Urban,0,0,1,0
8106,13,5.53,True,0.39,Urban,0,1,0,0
8107,17,5.64,True,0.47,Urban,1,0,0,1
8108,14,2.57,False,0.33,Urban,1,0,0,1
8109,10,5.7,True,0.47,Urban,1,0,1,0
8110,13,4.61,True,0.45,Rural,1,1,0,0
8111,10,4.03,True,0.59,Rural,1,0,1,0
8112,14,4.9,True,0.47,Urban,1,0,1,0
8113,14,5.84,True,0.45,Urban,0,0,1,0
8114,15,4.35,True,0.32,Urban,0,1,0,0
8115,9,7.32,True,0.54,Urban,0,0,1,0
8116,16,4.93,True,0.33,Urban,1,0,1,0
8117,12,3.23,True,0.42,Urban,0,0,1,0
8118,16,8.67,True,0.33,Rural,0,0,0,1
8119,17,3.51,True,0.49,Urban,0,0,1,0
8120,12,5.8,True,0.37,Urban,0,0,1,0
8121,14,5.66,True,0.38,Urban,0,0,1,0
8122,18,5.04,True,0.47,Urban,0,1,0,0
